rainfall_mm,river_level_m,soil_moisture_percent,temperature_c,humidity_percent,elevation_m,drainage_capacity_index,flood_risk
91.23998089983803,1.0401030350371485,32.910963442900076,17.98912064399632,71.46867583375963,562.468058646069,5.207652809026527,0
87.25120476464795,1.1541638230899671,63.67083220945059,7.630467415571546,77.51947675825159,405.20828439070596,1.707483911736802,0
16.431299071094458,3.3512230173463804,50.548501455502944,15.801258377156422,75.7772843170425,141.42296018490714,5.967424425219933,1
37.631504965951414,2.5233499066226597,21.360624320291784,-0.7495968089530294,82.17553320614465,361.9822273339503,1.7937878810865868,0
63.25053725614256,2.3337853064713303,64.56075630384566,39.12178047662954,84.82268640029604,739.8556547220791,1.8557909053618276,0
89.02180508489437,1.991331949213177,26.207837384023453,10.62586211563687,20.0,490.5613326513906,8.663293664222138,0
30.833030486188402,2.133773385423098,57.79642717036422,35.861141314213114,69.00823919858934,590.0860674762515,3.6047938902813055,0
42.573640933447315,3.756294153385767,59.76997851346108,20.380845057194925,49.407836008608825,415.0953416886763,7.1080318010119266,0
5.746601039758872,2.0977071017583677,72.7115416339009,25.648641321559587,45.05151508019128,182.12074849681255,5.580319017957956,0
2.151735036773168,0.8907223440381176,90.63369572933703,15.112002016490685,71.20829264417411,428.4110855384531,3.000940220839728,0
82.50103289576792,3.392382130648208,27.706473481989168,22.079296919616745,25.394090402084963,193.2632297751946,5.660382687878869,0
104.24960114283292,2.2541480033623396,53.95052287873901,26.50489639988436,24.977827882553598,174.11324791893458,1.620941823097775,0
47.11959513678664,2.537675038639332,49.473294099115655,26.64552414394182,72.67145488163435,861.6909826608228,4.124911146307385,0
90.14131591568096,4.429093967679412,63.674993719219245,27.747733900743572,69.75572035021796,373.97419851973507,5.705526025184425,0
64.46544100190536,2.4753273311793915,59.31337541867237,16.316672899608236,62.734653117430206,277.5545823619899,3.0555490427708683,1
24.195209815795028,2.8470204077424706,47.9490751452676,15.19640327508645,42.40173190553726,985.3879053142716,6.941693171632244,0
64.45582422033655,1.0852918104420097,46.18195622778289,4.0582367473239636,74.87659269164249,744.4955106212725,1.4663072952667608,0
111.52146265863877,2.236396657178848,32.670982896319046,25.232190111769366,73.60605784120952,388.54723234944856,5.363289080835642,0
48.56695843560194,3.2314312542503214,74.75723164813019,30.823787113234427,61.706090300949086,628.2908976657105,7.43496203160445,0
112.58574623256024,0.6335515193905092,64.18408363199059,36.159816799179296,36.45357917460457,429.2635045217892,4.869514530610956,0
0.0,2.7410141117388513,73.35536395590275,23.05172634580508,51.495033085409865,292.19609621612005,8.871277737870443,0
82.87610017500896,2.6209492871737674,48.79207727048973,12.335202270914307,76.75667355048886,642.4073673455014,6.68973503116599,0
53.48188272952685,2.5495449467049274,41.86329062611139,3.029038567105445,86.54382445603574,402.7094344039391,9.626436244528639,1
38.0397059813653,3.7445906783898915,33.43369866741544,30.416667330833505,53.46926793247343,522.6494026998209,3.5570963149748085,0
53.67043106142009,2.9013262178182258,62.17835167481319,2.037234332224646,55.006540643834754,806.4089704699015,9.449103977692724,1
0.0,4.273686278027733,34.204135509435304,16.593959222562333,56.76621783949878,773.363931138613,6.461403308971271,1
41.213124486499524,1.3076925812871567,91.973261379331,17.756931720563543,65.49786017821944,334.97201244317705,7.706610092920588,0
64.28450286046986,2.6631094806620177,28.84714837813119,19.305448621489806,48.37865399879952,645.8094806861258,9.119450053391022,0
109.11576178966064,2.6013601436679368,60.47320238425004,20.3580260003584,20.0,161.64312615627318,5.960774691926389,0
29.269191269054105,1.216894607493904,86.33709414427572,21.38147556367575,83.85538003294194,635.1242483947115,8.759627127546988,0
17.660255884272495,3.647554002509615,66.98179518527618,-4.153632620785295,95.893778943251,544.5485917403316,5.875272456292498,0
29.92971825661854,5.2896079670233815,58.51347424983559,20.146559098701267,47.752002807885745,613.6938087090292,6.392790348555139,0
86.61608470808297,2.4795927106194027,35.630327060762085,-2.2957557411187715,38.66693262162452,410.7665736067302,5.0058871560764695,1
63.15004438638738,3.10602530592852,27.36461622864592,27.32218073090995,57.25798955219555,1125.2213820957468,2.310746966560926,0
28.809591849318448,2.6014221709783927,70.40100217835172,14.448748441963879,56.24992232542454,229.61008771390573,5.9815291001398,0
70.53069732453424,1.6436983961113891,85.12294481549893,-1.5703672522335026,79.91037154325919,791.4655132905384,9.797034072395629,0
53.88310197392161,0.5,46.22300019043657,11.857953226146241,61.09278883290076,190.4905040695005,8.084673961590559,1
88.74579962131557,1.6530718202855619,32.21876984767298,14.299246608153462,44.14754339257634,651.3032523887964,7.727486362780928,1
21.917876244905905,0.8296499428579225,10.0,31.90699617555005,33.63181098883902,672.7369931755348,6.789779224566666,0
36.89351413608927,4.544922493670941,35.384703126749244,21.96637741750245,77.31268369639346,516.4927614686856,4.131178061385201,0
34.315673874713696,2.361868367292113,52.7268631500192,23.444449443505803,71.99022482328499,351.40267683688876,2.5265367503054064,0
0.0,2.084896805143395,86.98246481673468,31.81221634220601,81.21119756183637,542.3404672235896,3.0209644147842085,1
61.84481108258304,3.566984589745367,68.46267384465938,19.038557120755105,40.63626498557812,580.1031000290524,1.056898805883851,0
60.44221088719557,1.1538986765729344,61.10170809413506,27.54187961032403,96.76873799056659,1036.9809458918849,7.0613237880851925,0
50.20453826569844,1.5797631543945372,46.99760677397738,26.83861113931992,25.12610985885526,238.2979144099112,8.306898027007904,0
40.61651466499413,2.581686723098345,43.336685654880874,7.135305064305877,74.1920204280296,333.2259511057995,3.4202021607825377,0
0.0,3.7345227897081763,83.11295195015927,34.729835776298295,21.80834465606197,585.4206671208009,1.826653596798447,0
33.17418708938564,3.102022054202546,59.01477081516779,5.796982199293055,44.193372366030644,423.1838628814245,4.021543610397261,1
36.29141933892922,2.7979901710190584,12.947986161579557,29.17366649477848,91.22045860895918,469.98768868081993,3.628461064752801,1
17.90890923113524,2.5937412822832195,41.52920704205514,4.829269630943674,76.62728508951979,821.1055506091282,5.057887246999587,1
43.548571533359635,2.9802830266321303,37.83567936456747,26.01236788151673,49.07559169025636,50.0,3.376918488889099,0
66.16203427258154,2.7419834861551053,44.0747198164507,38.61914878150173,49.62325914356624,320.61519649465663,4.057594348105262,0
125.44743604842121,1.264033270267677,66.25821320570171,17.870213434497888,62.01244221670884,50.0,9.167993014143184,1
56.98311251327356,2.5552950659597817,52.851102364115015,17.436443571468537,70.28281981521445,141.25506892877888,4.013518176006456,0
60.302015628910574,1.211573609298697,53.46269185992676,26.104399993168492,85.03158765365393,1221.387347621741,8.069662420569074,1
47.02216336935331,2.5972990514809884,81.26946322650474,16.70603544037457,50.87531990783011,679.4504401858269,6.632503302020135,0
0.0,1.9232224702141103,41.07077820426623,38.18278703742821,27.764298730255973,785.4694775174312,4.037841510682364,1
48.939444982031326,5.547257947339434,92.28399051774699,21.92192249458696,63.1393725409752,475.8411050640706,8.360094428023153,1
52.40920839764106,2.452126739497946,41.57384817257828,16.79830491779274,50.851383249832104,727.614147449573,6.355684626366385,0
148.52968449941145,0.8149125204860936,56.783963932251424,14.597144721043168,33.98732590503106,50.0,1.0775685483901034,0
42.305561408755096,2.3389837471876906,49.37592809194466,10.670515298269795,65.95337830625589,811.4895235308802,1.618553814151598,0
62.0618936933445,3.1232304947654654,57.468382670019224,13.722450132425104,55.73772491814422,254.04676443203002,7.773756035070869,0
48.61152921179027,4.508036735383028,63.891839901462575,16.493266063414037,66.13024412939589,340.6052542022261,5.018750106266749,0
3.2528784952187166,1.792657120073538,63.67670480177753,15.123609265014199,42.11111599625639,651.5453211363956,4.649570125691865,0
95.71291258060083,0.6010864311716322,39.9376533875884,13.418247258628961,69.73421060650998,594.9340275746645,2.312444657762272,0
80.07732130747097,3.4802044137171775,32.54170645104858,40.9884123035244,33.65803606490043,525.3860145180646,2.4158673456514324,0
81.64127788172188,0.8432815529204187,100.0,9.699049235105102,43.44537220606834,91.07115392590435,8.179772050863106,1
13.62450180821044,1.976613470191018,45.32031320798894,21.46632587646175,55.141715378254446,529.9441006464925,8.461154205653099,0
106.11177243744396,2.1908554173868073,68.98424877343973,25.92521009760872,94.83636829919428,788.1684060449685,6.040022865748563,1
0.0,2.41643985603987,22.847173789536065,26.301079955837327,75.69650737096987,340.25387117006176,3.6561502882511867,0
73.47428375201082,3.326997348489203,49.40774560190646,19.41392924217528,81.54385008535579,894.4811136020887,9.394307350010472,1
137.61822503239915,1.6796388612563349,52.45601232035114,17.592974281526903,88.34154066686288,238.19241922579715,6.61566151895704,0
10.378546994772464,2.171524897399887,64.45630139855665,24.515474912395064,100.0,501.96436751551215,8.169779075066094,0
27.348090815889122,2.4828755764607338,10.0,22.665216499782005,60.83178135116868,960.5983200129839,1.0295462825939388,0
53.98605460350565,2.679517549022546,58.32281226156661,17.410411652324868,88.40801846259711,295.5800261901171,5.052876407878244,1
29.86097383535203,2.617392609649507,32.00517089264214,4.381214282755693,80.25270508803882,816.1956450131222,8.838541776879602,0
0.0,3.023206930267096,61.48691422389848,15.320762776667525,79.92065006615051,1092.3957086665428,4.044099549094492,0
52.742518992241095,3.5126074115700847,34.27341606323674,8.534498362925422,95.48479236080362,551.3132206772451,7.538960591850529,1
7.507851450955805,2.9711609387811615,37.890346081488374,13.328404499336735,51.61373938031047,341.89490378500795,6.9190734261578095,0
68.94369722540726,3.044302628211062,49.52744779213464,20.332232385169593,50.026299521272406,268.1783591149929,2.3699652971886946,0
13.223030630647877,0.6013321999042269,33.95341060793609,23.587361439966163,66.39531026963724,891.3808110041975,7.974134445289646,0
111.99737620070158,2.5602732389988163,45.4893110652929,37.80452751292406,56.34600456156226,883.0082598018947,2.01274111281519,0
18.669868306550516,3.0754090576019304,31.132484629133693,14.62593621096186,66.37001705996346,934.7927368606026,7.551226869147467,0
37.117539351772976,3.37472943348454,18.336590966025447,27.746256352751505,91.25497570106023,490.1484948032159,9.91871503101185,0
82.54068869478678,1.669179070919447,75.35914104858719,23.059600244378366,50.43706554587443,811.3420824581315,9.621832886305866,0
0.765427342641793,1.709152870133626,29.079026143521432,32.959976706397896,53.90642074812539,485.34818266217894,8.202175687513042,0
59.098397384165175,1.811079189659682,51.42638224784033,25.76228719595626,63.48622007053154,235.08346351749225,5.8106568180673195,0
102.28571017129713,3.143696679869612,70.0578216298757,9.915185727136837,55.43363147949661,837.2530355337059,7.073421182386659,1
0.0,3.74065726590905,42.70111794967914,2.769539707087688,21.719883439730253,990.1610834834614,7.552975513096834,1
57.38535434129217,2.011047871250078,38.49668200508924,23.112616996675047,48.39744714602121,193.81940816560405,1.0756137185041483,0
60.39531176993694,3.5895547763524585,59.52476177334843,14.715490020996093,73.74746484475008,188.17071112979903,1.9212959885766079,1
81.27291487109241,2.648175770997513,77.35867645454304,10.196862540494028,88.75093501865294,511.9945802690374,6.373532188709762,1
0.521971564876722,2.3508570674050766,31.61369469827062,7.324222954669224,36.90762864924547,786.8385817223,1.058810861286182,0
0.0,2.246338924218437,51.99704335965122,21.609754975871557,36.814352015383136,159.85424187381398,9.180150856961475,1
70.8776626246759,3.395933637522589,20.35010810065345,35.077076993133645,60.60467605434671,568.1047210867717,5.406964419025701,0
61.87938692932744,2.890693380144484,47.1359799263562,15.913276542939585,20.0,322.87191378207444,3.319903680446095,1
60.01971401383506,5.230990513177165,55.68409369076151,25.902703110753222,51.10059594025745,710.2487299475006,4.544390526378393,1
63.85792837987903,1.4773304284032112,37.90750716489869,18.977336497824076,25.279158808972127,260.6339535512329,8.656987695760026,0
22.79901113686037,3.121722042435971,45.86016332349537,7.106179108966071,87.38122599684931,731.5409000822538,9.344735863877041,0
59.29014788644014,1.8649587882261844,26.835464633850997,27.348113435104175,44.61337691299191,452.53555675468755,2.0461148242958807,0
61.72289893194725,1.4568556156136274,56.54157222762987,9.053079559726287,93.05668372678055,218.85784289568716,8.00164570560019,0
21.425943278945287,2.4869594355580333,76.11388497766299,20.216266305935648,82.27042706916677,519.1069866280666,6.204044063948772,0
124.63098044579026,2.6648229752884434,33.05712260459073,16.58479584994695,47.073654046051665,50.0,6.26952481898038,1
68.9533168364715,6.001808266072111,42.54656466895234,28.930774345656918,38.560807263078445,332.271628368518,8.015069097062437,1
2.3478601118940574,2.2790250211801575,65.05092492908364,9.418490075293134,56.129085016648226,601.2203210973985,3.005602181073617,0
76.26214434535319,1.14378552461838,79.24181438645472,23.9086990780196,57.90706751483594,50.0,5.779404711774625,0
11.012733190907142,2.8276128609932627,25.136203755821374,11.60202592651299,66.92293887904803,50.0,3.8741735390572827,0
81.48338414969808,0.5,51.624305251681015,14.888947876712148,44.46913420939642,50.0,1.8506111047886336,0
96.34382316029615,2.389651860874881,60.6626164463905,-5.0,74.92789747044407,898.138566650111,1.945715010009435,1
17.172707265931578,2.5192303387541926,52.95887218742304,40.92098571617909,65.30656109999799,476.9722961711812,2.2282432356263566,1
88.53504516977287,3.4535204595342535,10.0,25.505569328262318,53.19209686568272,340.2603817978438,6.534098640143542,0
66.51123707745992,3.668346699313416,65.02180018617544,12.326525140618354,45.75918689163954,783.5464207000489,1.95247178539579,1
82.8824063997796,1.8957164573107392,85.38672702181287,8.753443116670061,56.30230033802628,378.66509525926665,6.130934583311562,1
125.8717193061579,2.3192631824440806,57.33323502339007,15.043512471206595,43.661974963448614,580.5385699600196,6.294673521795337,0
40.184475359885184,1.5806550032671949,34.37787893411473,27.168795348194514,61.16877389767175,507.72660527697883,9.13506859109702,0
19.85055342570042,1.1463249342307673,44.73745507271434,1.0791507441507449,61.7087737043982,358.7001737741066,6.637389366929628,0
14.419422814979072,2.8718737352567616,90.39826135311186,18.584155807056618,65.23414566952678,588.2437651667318,9.870290567933512,0
17.367588601382465,0.9716973416840811,73.19925081721118,37.70641872462673,95.32484819343708,731.9783664260433,1.2789332194675134,0
46.91593162343583,2.002447719313764,67.80053236768659,8.660536640321958,57.35110560600855,444.52801489490366,7.33731522980607,0
63.64607899266576,1.305791248120915,62.12825167068752,20.80385038763655,80.09195734248965,361.83332805361556,1.23832070247739,1
61.06763197320076,3.1596198235483115,41.77725775618055,42.03309815257758,64.59174793951404,397.24627760016403,7.564398200872333,0
83.08732996144096,4.661716119119785,50.98857638688463,26.321516296907728,55.23511396203092,50.0,4.472651882836319,1
50.52007567511628,0.9380944206360027,53.44154528642968,21.25923820485455,57.61681460097532,584.9178639526735,6.501769888533306,0
108.14136308629267,0.5,65.99148632128887,25.06636454909003,58.82347181663899,137.2666133034346,3.7858426487950396,0
39.41372667048176,2.3501357375799192,85.17837788533807,15.991346649902976,65.59535415456432,688.9156172356772,2.4319453523738415,0
158.80676666358477,2.51883735514931,77.36676273586255,32.9963128530344,40.813584695620605,472.8727697974118,7.511612662803541,1
75.02669391060024,2.762391168108757,26.612312884079188,16.00669977099788,30.69319233110066,531.5363289591322,9.14158342243078,1
15.713697743348696,1.9644153817187862,59.479899378020974,0.40818391264022935,73.08594786948551,710.0987511818607,2.6522419933003145,0
7.1643000775555095,2.259232841409482,69.73526690335794,16.0869689605954,77.96247665162518,222.04287009771957,9.286327010832405,0
69.29889660972741,2.9410124926487224,67.37720660289271,10.332654701232965,74.91271665605606,610.774533005287,2.261638982840894,0
41.061488586965964,3.748517071173807,42.41532473225161,17.188059878025708,63.099440371129454,580.2863157687995,7.6209569429457815,1
78.56001976368368,0.5,100.0,17.40915940919369,75.34449254906578,444.565750207162,9.635006423611054,0
68.9295049829418,2.0572726731622453,29.458308753377622,31.974231998049074,74.26858052034285,221.5441397709386,2.3263379358061393,0
47.08684349372509,2.756570552729276,33.336231066679005,26.952927266643854,75.7525871790991,678.5715092165492,4.91581042079818,0
16.1282512772638,1.3984286744671168,59.67190162523153,22.632654875753964,42.809183573157725,711.0363633257948,4.037117341225596,0
0.0,4.577403558120759,97.33606109927706,19.97054588667405,38.06096405690738,534.0806077933652,4.496299751656883,0
32.139401917319155,1.7375081437255155,38.27610298591658,9.411419911420056,52.22861506495459,178.90927528560655,7.778257652185989,1
84.25595177293889,2.4504487755912607,49.683432687060154,-1.8117523766567736,59.65231780914689,341.76529012236375,6.950700393000034,1
58.56374976520816,3.167226516210749,76.54587346031386,21.13160011392783,55.161577457354205,481.90018327398,9.718182680165373,1
0.17044885152047584,1.7904582534377265,54.64275690224533,27.94641203573659,22.46619337324249,706.5483649946281,2.6693155302078004,0
56.92723703404728,0.5,48.30792290939409,18.916661167554107,94.43385224270284,50.0,5.889347823932921,0
65.41269518915347,1.9856145677001602,66.3126580377344,14.651456772132997,54.51908022228529,330.858960708687,5.042135308771241,1
14.645702551954678,3.735328667112449,60.45035980459186,24.645021652142127,63.45408833153907,379.1982320173393,9.269704980331747,0
56.14900423782112,2.0957258478578336,75.60877571273582,19.16667799375653,84.89097981526118,475.0335261790912,1.0955730922926397,0
52.328348737839995,1.4842788382492258,80.82937778130727,36.857441919739614,20.0,109.60241479254597,9.902533606903848,0
4.2811880867750745,3.6108066514032657,61.14006120010723,32.327283420682846,49.766122561765755,434.74016648800006,5.317608829352759,0
64.31149441393133,2.1030701247723367,60.83465450756618,29.595080570233293,52.25765452840391,406.8549307062231,6.629856825102377,0
72.43138105472937,1.8878070236197393,59.28221964572267,27.577341142099037,53.27379909098711,188.72243855310302,4.24047300225144,1
93.32204972701108,2.6793473075959713,64.78261113298575,7.098325855485431,56.53026818572094,464.6097247493948,8.67274002725949,1
92.15208208139612,3.424900251542545,56.103412757429275,26.629937020525997,88.94269596889689,337.64927096434945,6.057891506065444,0
0.0,5.358056238079055,54.98783035355421,23.763259576465753,73.46917751454446,648.6758427529121,6.965298426247884,0
12.486998403395091,3.4926833291889077,78.93254241654485,26.064247283911634,79.16070537257659,234.40173169869843,6.840142372546088,0
70.60141068834639,3.8918079596660133,85.32232360710086,24.926094868130527,60.94240543621847,526.9502366385366,4.275839259079593,0
70.55143803648835,1.8928405612145736,24.848941107331584,24.527625878480656,32.012539077089976,257.4833488312196,1.6839189622595425,1
70.60190745224192,1.2689582728366284,55.20042303481138,45.0,20.0,320.0737285523562,8.26935603484645,0
204.10925962618884,2.5747976195429474,41.226111331095304,19.23814330048081,29.41184553536738,589.1874883116217,3.6074432726588572,0
72.83562042772668,2.6286038983115154,48.78057067027855,29.363373808293304,67.1953140833204,570.4153198526467,8.640372056299341,0
95.42262560722395,1.2057847103624835,63.05032419470643,15.290101897359968,60.6353942539527,374.8933452264919,6.477787079117437,1
88.1600705397281,2.2896465641151846,68.38876743084937,27.90641583887672,55.79672704887985,419.1768145001996,4.183335622877302,0
76.05565005223193,2.979181122062957,52.7574711277731,29.393198902324556,52.628461865197266,63.91806646714275,6.348224340762605,0
37.389230214386174,2.932472074021696,16.733193305543942,23.64426077135348,100.0,920.8292931742101,6.809434231252938,0
80.3587688197307,3.105145424061127,35.69908838847641,36.692469423765004,43.541928180470514,706.2369193634084,7.360150669828051,0
19.086991418497128,2.8491576761649315,72.92999340400331,11.157239636395825,78.55638912232118,695.434415261332,8.401043210563643,0
40.527255730399645,1.891589608875933,10.0,15.127790583317779,60.038258720419876,50.0,2.4377944799618625,1
30.58545808683586,1.883319248021388,78.74854303364,22.123800860234894,58.781209764280064,321.35300225321396,9.49729946291755,0
53.2749655754529,1.0612583224073489,65.42459981289083,28.80806853484222,83.53275097233488,399.6361913229132,4.697565529847598,0
142.58634266694034,4.641730047022113,81.32352163060044,21.794295212949333,89.2506076538289,50.0,8.744052685387395,1
0.0,2.5161404375431515,51.028616262380794,32.85759036510566,55.20901086230324,766.985028822826,2.9843163583100667,0
77.45040761498053,2.2301763330461775,13.771891519541903,13.383101290336807,75.98405438484284,936.1653465644408,1.261260749842433,1
0.0,1.3854495022570497,63.60725283012996,8.594215105114456,67.27782724300107,1118.5804868010841,6.160096392605657,0
31.12272536842266,6.022789482793334,80.49306248076682,23.081283365365046,60.14874277619829,186.23485174467908,3.9219965116519506,0
93.55802387869464,1.2120063613325254,73.49443611026842,19.228197238863036,64.08509885314052,535.1970490502821,9.860158044531545,1
52.57120076381851,1.985382489272712,41.746170330239295,25.4286372035822,46.23982370310325,896.8454807451265,1.9400810924384464,0
6.890208882827757,2.9990042035432727,56.73522150925294,19.72597709133496,53.878012133378306,423.91445631591387,1.4257257940316956,0
21.387851629601272,3.2202555588931334,44.343274624401516,16.59980209376543,48.38729440494588,329.9036258471967,1.4051603669781993,1
77.18390995738703,3.6495184662588205,38.61467071621256,19.250624282762764,78.02753432857838,50.0,2.9518632570141508,1
20.785334731314535,4.669130209323116,74.10777142359701,20.28848894793185,58.09597768917875,839.7867373315248,6.2127200472880455,0
58.65834358327899,3.107389186552855,31.04935377469676,16.950187001516696,34.04571950769923,494.22177317799054,5.550070362802225,0
51.822873596152554,1.232763040039999,37.12367138836775,17.96867953676572,45.53125553673824,281.1974423110813,4.150682243502054,0
23.935986095767316,2.1916658498538624,32.919487330552286,15.964066630130898,20.0,585.157186948658,1.7991379667521834,0
135.75776357301302,2.869398847016662,25.195049534019066,28.566651198694068,50.11014796235703,545.9016119535995,3.103633853148869,1
75.35676089272044,4.981871249806988,57.92828583685207,21.94021004505799,60.75290130194299,550.4777307063774,2.657323583062452,0
0.0,0.8226334258908437,78.23006096963951,42.56752472168766,57.27728302266053,434.8705813019974,7.711001534404436,0
57.4581725907771,3.9430918062702727,51.302464875094685,21.60704551278462,99.60308703062785,986.7074476290097,8.019517447011827,1
23.52854140926448,2.7158972434557,24.88504398871667,14.491425296713382,71.49812081830073,459.9020800212734,7.993126117556377,0
84.09733339184896,3.505396642275377,71.79889079484056,45.0,70.60903706178301,985.7966228969915,9.721364899727337,0
